ORDER,DIVE_NO,Event_ID,Seconds,Trans,Tran,Dir,Date,J_day,ALDT,Vessel_x,Vessel_y,Vessel_heading,Vessel_Pitch,Vessel_Roll,x,y,z,Heading,CMG,Alt,Pitch,Roll
88270,31,2022_CSEO_Dive_31,43295,31_0,31,0,5/30/2022,150,12:01:35 PM,427435.33,6360369.94,2.2,-2.71,5.99,427439.59,6360361.52,151,326,348.66,3.1,-29,
88271,31,2022_CSEO_Dive_31,43296,31_0,31,0,5/30/2022,150,12:01:36 PM,427435.33,6360370.12,2,-2.05,3.98,427439.59,6360361.52,151,326,348.66,2.9,-28,
88272,31,2022_CSEO_Dive_31,43297,31_0,31,0,5/30/2022,150,12:01:37 PM,427435.13,6360370.31,2.2,-0.71,0.22,427439.28,6360363.35,151,326,352.3,3.07,-28,
88273,31,2022_CSEO_Dive_31,43298,31_0,31,0,5/30/2022,150,12:01:38 PM,427435.04,6360370.69,2.6,-0.42,-1.48,427439.28,6360363.35,151,326,352.3,3.02,-28,
88274,31,2022_CSEO_Dive_31,43299,31_0,31,0,5/30/2022,150,12:01:39 PM,427435.25,6360371.05,2.4,-1.46,0.07,427439.28,6360363.35,151,327,352.3,3.07,-28,
88275,31,2022_CSEO_Dive_31,43300,31_0,31,0,5/30/2022,150,12:01:40 PM,427435.55,6360371.23,2.4,-1.29,2.09,427439.4,6360363.25,151,328,351.76,3.1,-28,
88276,31,2022_CSEO_Dive_31,43301,31_0,31,0,5/30/2022,150,12:01:41 PM,427435.65,6360371.42,2.6,-0.76,3.48,427439.4,6360363.25,151,327,351.76,3.02,-27,
88277,31,2022_CSEO_Dive_31,43302,31_0,31,0,5/30/2022,150,12:01:42 PM,427435.66,6360371.6,2.1,-1.34,3.64,427439.4,6360363.25,151,327,351.76,3.02,-27,
88278,31,2022_CSEO_Dive_31,43303,31_0,31,0,5/30/2022,150,12:01:43 PM,427435.66,6360371.79,1.6,-2.07,2.45,427439.02,6360365.36,148.3,327,352.92,2.93,-28,
88279,31,2022_CSEO_Dive_31,43304,31_0,31,0,5/30/2022,150,12:01:44 PM,427435.57,6360372.35,0.9,-2.88,1.17,427439.02,6360365.36,151,328,352.92,2.82,-29,
88280,31,2022_CSEO_Dive_31,43305,31_0,31,0,5/30/2022,150,12:01:45 PM,427435.78,6360372.71,0.1,-2.65,1.42,427439.64,6360366.46,148.8,329,357.21,2.74,-28,
88281,31,2022_CSEO_Dive_31,43306,31_0,31,0,5/30/2022,150,12:01:46 PM,427436.28,6360373.08,359.2,-0.97,2.98,427439.64,6360366.46,151,329,357.21,2.93,-29,
88282,31,2022_CSEO_Dive_31,43307,31_0,31,0,5/30/2022,150,12:01:47 PM,427436.59,6360373.44,358.7,0.12,3.11,427439.64,6360366.46,151,328,357.21,3.05,-29,
88283,31,2022_CSEO_Dive_31,43308,31_0,31,0,5/30/2022,150,12:01:48 PM,427436.4,6360373.82,359,0.01,1.42,427439.64,6360366.46,151,328,357.21,2.93,-29,
88284,31,2022_CSEO_Dive_31,43309,31_0,31,0,5/30/2022,150,12:01:49 PM,427436.4,6360374.19,358.6,-2.03,0.68,427439.64,6360366.46,151,328,357.21,3.13,-29,
88285,31,2022_CSEO_Dive_31,43310,31_0,31,0,5/30/2022,150,12:01:50 PM,427436.61,6360374.37,358.4,-2.98,1.81,427439.64,6360366.46,151,328,357.21,2.9,-29,
88286,31,2022_CSEO_Dive_31,43311,31_0,31,0,5/30/2022,150,12:01:51 PM,427436.91,6360374.55,358,-2.36,3.07,427439.64,6360366.46,151,328,357.21,3.13,-29,
88287,31,2022_CSEO_Dive_31,43312,31_0,31,0,5/30/2022,150,12:01:52 PM,427437.01,6360374.73,357.4,-2.46,3.06,427439.64,6360366.46,151,328,357.21,3.22,-30,
88288,31,2022_CSEO_Dive_31,43313,31_0,31,0,5/30/2022,150,12:01:53 PM,427436.92,6360375.11,357.4,-1.74,1.82,427439.64,6360366.46,151,328,357.21,3.22,-30,
88289,31,2022_CSEO_Dive_31,43314,31_0,31,0,5/30/2022,150,12:01:54 PM,427436.62,6360375.3,357.5,-0.34,0.46,427439.64,6360366.46,151,329,357.21,3.13,-30,
88290,31,2022_CSEO_Dive_31,43315,31_0,31,0,5/30/2022,150,12:01:55 PM,427436.73,6360375.67,357.4,-0.9,1.15,427439.64,6360366.46,151,330,357.21,3.1,-29,
88291,31,2022_CSEO_Dive_31,43316,31_0,31,0,5/30/2022,150,12:01:56 PM,427436.94,6360376.03,356.9,-2.23,2.81,427439.64,6360366.46,151,330,357.21,3.22,-29,
88292,31,2022_CSEO_Dive_31,43317,31_0,31,0,5/30/2022,150,12:01:57 PM,427437.14,6360376.03,356.6,-2.06,3.9,427439.64,6360366.46,151,330,357.21,3.27,-28,
88293,31,2022_CSEO_Dive_31,43318,31_0,31,0,5/30/2022,150,12:01:58 PM,427437.34,6360376.21,356.7,-1.56,3.85,427439.64,6360366.46,151,330,357.21,3.22,-28,
88294,31,2022_CSEO_Dive_31,43319,31_0,31,0,5/30/2022,150,12:01:59 PM,427437.35,6360376.58,356.4,-1.97,2.04,427439.64,6360366.46,151,330,357.21,3.24,-30,
88295,31,2022_CSEO_Dive_31,43320,31_0,31,0,5/30/2022,150,12:02:00 PM,427437.15,6360376.59,356.7,-1,-0.63,427439.61,6360373.15,151,330,356.02,3.16,-30,
88296,31,2022_CSEO_Dive_31,43321,31_0,31,0,5/30/2022,150,12:02:01 PM,427436.85,6360376.78,357.1,-0.76,-1.5,427439.61,6360373.15,151,331,356.02,3.24,-29,
88297,31,2022_CSEO_Dive_31,43322,31_0,31,0,5/30/2022,150,12:02:02 PM,427436.95,6360376.96,356.9,-2.51,0.97,427439.49,6360373.49,147.6,332,357.13,3.33,-29,
88298,31,2022_CSEO_Dive_31,43323,31_0,31,0,5/30/2022,150,12:02:03 PM,427437.16,6360377.14,356.8,-2.93,4.88,427439.49,6360373.49,151,333,357.13,3.22,-29,
88299,31,2022_CSEO_Dive_31,43324,31_0,31,0,5/30/2022,150,12:02:04 PM,427437.46,6360377.32,356.6,-1.8,6.78,427439.49,6360373.49,151,333,357.13,3.22,-29,
88300,31,2022_CSEO_Dive_31,43325,31_0,31,0,5/30/2022,150,12:02:05 PM,427437.47,6360377.51,356,-1.34,4.64,427439.88,6360377.55,148.7,332,2.02,3.02,-31,
88301,31,2022_CSEO_Dive_31,43326,31_0,31,0,5/30/2022,150,12:02:06 PM,427437.27,6360377.7,356.2,-1.44,0.47,427439.88,6360377.55,151,331,2.02,2.99,-29,
88302,31,2022_CSEO_Dive_31,43327,31_0,31,0,5/30/2022,150,12:02:07 PM,427437.07,6360377.89,356.7,-1.06,-2.54,427439.88,6360377.55,151,331,2.02,2.9,-30,
88303,31,2022_CSEO_Dive_31,43328,31_0,31,0,5/30/2022,150,12:02:08 PM,427436.87,6360378.08,357.4,-1.14,-2.45,427439.88,6360377.55,151,331,2.02,2.96,-30,
88304,31,2022_CSEO_Dive_31,43329,31_0,31,0,5/30/2022,150,12:02:09 PM,427437.07,6360378.07,357.4,-2.07,1.43,427439.88,6360377.55,151,331,2.02,3.02,-30,
88305,31,2022_CSEO_Dive_31,43330,31_0,31,0,5/30/2022,150,12:02:10 PM,427437.27,6360378.07,356.9,-2.41,5.32,427439.33,6360377.68,151,332,357.98,3.13,-28,
88306,31,2022_CSEO_Dive_31,43331,31_0,31,0,5/30/2022,150,12:02:11 PM,427437.27,6360378.07,357.1,-1.12,6.33,427439.33,6360377.68,151,331,357.98,3.3,-29,
88307,31,2022_CSEO_Dive_31,43332,31_0,31,0,5/30/2022,150,12:02:12 PM,427437.18,6360378.26,357.3,-0.84,4,427439.33,6360377.68,151,331,357.98,3.27,-28,
88308,31,2022_CSEO_Dive_31,43333,31_0,31,0,5/30/2022,150,12:02:13 PM,427437.08,6360378.44,356.7,-2.62,0.53,427440.22,6360380.4,151,332,1.91,3.19,-28,
88309,31,2022_CSEO_Dive_31,43334,31_0,31,0,5/30/2022,150,12:02:14 PM,427437.09,6360378.81,355.7,-3.39,-1.71,427440.22,6360380.4,151,332,1.91,3.41,-29,
88310,31,2022_CSEO_Dive_31,43335,31_0,31,0,5/30/2022,150,12:02:15 PM,427437.19,6360379.18,355.1,-1.4,-1.33,427440.22,6360380.4,151,332,1.91,3.41,-29,
88311,31,2022_CSEO_Dive_31,43336,31_0,31,0,5/30/2022,150,12:02:16 PM,427437.5,6360379.55,354.9,0.1,1.67,427439.65,6360380.08,148.3,332,1.25,3.39,-28,
88312,31,2022_CSEO_Dive_31,43337,31_0,31,0,5/30/2022,150,12:02:17 PM,427438.01,6360380.1,354.4,-0.99,5.23,427439.65,6360380.08,151,332,1.25,3.53,-27,
88313,31,2022_CSEO_Dive_31,43338,31_0,31,0,5/30/2022,150,12:02:18 PM,427438.22,6360380.28,353.9,-1.65,5.48,427440.45,6360384,148.2,331,2.9,3.61,-28,
88314,31,2022_CSEO_Dive_31,43339,31_0,31,0,5/30/2022,150,12:02:19 PM,427437.92,6360380.47,353.7,-1.46,1.88,427440.45,6360384,150,331,2.9,3.58,-27,
88315,31,2022_CSEO_Dive_31,43340,31_0,31,0,5/30/2022,150,12:02:20 PM,427437.62,6360380.66,353.2,-2.83,-0.99,427440.45,6360384,150,332,2.9,3.55,-28,
88316,31,2022_CSEO_Dive_31,43341,31_0,31,0,5/30/2022,150,12:02:21 PM,427437.72,6360380.84,352.2,-3.33,-0.14,427439.85,6360383.44,147.9,332,2.63,3.53,-28,
88317,31,2022_CSEO_Dive_31,43342,31_0,31,0,5/30/2022,150,12:02:22 PM,427438.13,6360381.21,351.5,-1.36,1.96,427439.85,6360383.44,150,332,2.63,3.33,-28,
88318,31,2022_CSEO_Dive_31,43343,31_0,31,0,5/30/2022,150,12:02:23 PM,427438.14,6360381.39,351.4,0.15,2.75,427439.85,6360383.44,151,332,2.63,3.1,-29,
88319,31,2022_CSEO_Dive_31,43344,31_0,31,0,5/30/2022,150,12:02:24 PM,427438.14,6360381.76,351.7,-0.96,2.73,427439.85,6360383.44,150,331,2.63,3.07,-28,
88320,31,2022_CSEO_Dive_31,43345,31_0,31,0,5/30/2022,150,12:02:25 PM,427438.15,6360381.95,350.9,-2.6,2.12,427439.85,6360383.44,150,330,2.63,3.16,-27,
88321,31,2022_CSEO_Dive_31,43346,31_0,31,0,5/30/2022,150,12:02:26 PM,427438.05,6360382.32,349.4,-2.72,1.31,427439.85,6360383.44,150,330,2.63,3.16,-27,
88322,31,2022_CSEO_Dive_31,43347,31_0,31,0,5/30/2022,150,12:02:27 PM,427438.16,6360382.51,349,-1.04,1.44,427439.85,6360383.44,150,330,2.63,3.16,-27,
88323,31,2022_CSEO_Dive_31,43348,31_0,31,0,5/30/2022,150,12:02:28 PM,427438.46,6360382.69,348.8,-0.85,2.27,427439.85,6360383.44,150,331,2.63,3.19,-27,
88324,31,2022_CSEO_Dive_31,43349,31_0,31,0,5/30/2022,150,12:02:29 PM,427438.57,6360383.06,348.3,-2.11,1.98,427439.85,6360383.44,150,330,2.63,3.53,-26,
88325,31,2022_CSEO_Dive_31,43350,31_0,31,0,5/30/2022,150,12:02:30 PM,427438.37,6360383.06,348,-1.63,0.37,427440.03,6360388.34,147.5,330,1.01,3.75,-25,
88326,31,2022_CSEO_Dive_31,43351,31_0,31,0,5/30/2022,150,12:02:31 PM,427438.17,6360383.06,347.8,-1.95,0.14,427440.03,6360388.34,150,330,1.01,3.92,-25,
88327,31,2022_CSEO_Dive_31,43352,31_0,31,0,5/30/2022,150,12:02:32 PM,427438.27,6360383.43,347.2,-2.71,2.32,427440.03,6360388.34,150,331,1.01,3.72,-26,
88328,31,2022_CSEO_Dive_31,43353,31_0,31,0,5/30/2022,150,12:02:33 PM,427438.68,6360383.61,346.1,-2.71,4.67,427440.29,6360389.64,150,332,2.35,3.61,-27,
88329,31,2022_CSEO_Dive_31,43354,31_0,31,0,5/30/2022,150,12:02:34 PM,427438.89,6360384.16,345.4,-2.32,4.29,427440.29,6360389.64,150,332,2.35,3.64,-29,
88330,31,2022_CSEO_Dive_31,43355,31_0,31,0,5/30/2022,150,12:02:35 PM,427438.69,6360384.35,345.5,-0.94,1.45,427440.29,6360389.64,150,332,2.35,3.58,-29,
88331,31,2022_CSEO_Dive_31,43356,31_0,31,0,5/30/2022,150,12:02:36 PM,427438.49,6360384.54,345.7,-0.59,-1.26,427440.96,6360391.12,150,332,4.78,3.55,-28,
88332,31,2022_CSEO_Dive_31,43357,31_0,31,0,5/30/2022,150,12:02:37 PM,427438.5,6360384.91,345.4,-2.22,-1.85,427440.96,6360391.12,150,332,4.78,3.58,-28,
88333,31,2022_CSEO_Dive_31,43358,31_0,31,0,5/30/2022,150,12:02:38 PM,427438.51,6360385.28,345.1,-2.5,-0.01,427440.96,6360391.12,150,332,4.78,3.58,-28,
88334,31,2022_CSEO_Dive_31,43359,31_0,31,0,5/30/2022,150,12:02:39 PM,427438.71,6360385.28,344.8,-1.08,3.22,427440.96,6360391.12,150,332,4.78,3.41,-28,
88335,31,2022_CSEO_Dive_31,43360,31_0,31,0,5/30/2022,150,12:02:40 PM,427438.91,6360385.46,344.3,-1.42,5.05,427440.96,6360391.12,150,331,4.78,3.3,-28,
88336,31,2022_CSEO_Dive_31,43361,31_0,31,0,5/30/2022,150,12:02:41 PM,427438.71,6360385.65,344.5,-2.27,3.6,427440.81,6360393.94,150,330,3.22,3.61,-27,
88337,31,2022_CSEO_Dive_31,43362,31_0,31,0,5/30/2022,150,12:02:42 PM,427438.41,6360385.66,344.8,-1.73,0.92,427440.81,6360393.94,150,329,3.22,3.53,-27,
88338,31,2022_CSEO_Dive_31,43363,31_0,31,0,5/30/2022,150,12:02:43 PM,427438.41,6360385.84,344,-2.69,-0.27,427440.85,6360394.52,147.2,329,5.19,3.36,-27,
88339,31,2022_CSEO_Dive_31,43364,31_0,31,0,5/30/2022,150,12:02:44 PM,427438.62,6360386.21,343.6,-2.48,0.58,427440.85,6360394.52,150,330,5.19,3.3,-28,
88340,31,2022_CSEO_Dive_31,43365,31_0,31,0,5/30/2022,150,12:02:45 PM,427438.83,6360386.39,343.8,-0.27,1.99,427440.85,6360394.52,150,330,5.19,2.93,-29,
88341,31,2022_CSEO_Dive_31,43366,31_0,31,0,5/30/2022,150,12:02:46 PM,427438.93,6360386.58,343.8,-0.22,2.37,427441.01,6360396.38,149,330,2.83,2.9,-28,
88342,31,2022_CSEO_Dive_31,43367,31_0,31,0,5/30/2022,150,12:02:47 PM,427438.53,6360386.77,343.9,-1.75,0.89,427441.01,6360396.38,149,330,2.83,3.07,-27,
88343,31,2022_CSEO_Dive_31,43368,31_0,31,0,5/30/2022,150,12:02:48 PM,427438.13,6360386.78,343.3,-2.1,-0.3,427441.01,6360396.38,149,330,2.83,3.05,-28,
88344,31,2022_CSEO_Dive_31,43369,31_0,31,0,5/30/2022,150,12:02:49 PM,427438.13,6360386.96,343,-1.84,1.24,427439.98,6360396.77,146.6,330,1.16,3.05,-28,
88345,31,2022_CSEO_Dive_31,43370,31_0,31,0,5/30/2022,150,12:02:50 PM,427438.54,6360387.32,342.1,-2.26,4.22,427439.98,6360396.77,149,330,1.16,3.1,-28,
88346,31,2022_CSEO_Dive_31,43371,31_0,31,0,5/30/2022,150,12:02:51 PM,427438.65,6360387.88,341.1,-2.81,4.77,427439.98,6360396.77,149,329,1.16,3.16,-27,
88347,31,2022_CSEO_Dive_31,43372,31_0,31,0,5/30/2022,150,12:02:52 PM,427438.56,6360388.44,340.1,-2.18,2.63,427439.98,6360396.77,149,328,1.16,3.27,-27,
88348,31,2022_CSEO_Dive_31,43373,31_0,31,0,5/30/2022,150,12:02:53 PM,427438.37,6360389,339.1,-0.79,-0.04,427439.98,6360396.77,149,329,1.16,3.02,-27,
88349,31,2022_CSEO_Dive_31,43374,31_0,31,0,5/30/2022,150,12:02:54 PM,427438.38,6360389.37,338.8,-0.29,-0.56,427439.98,6360396.77,149,329,1.16,3.07,-27,
88350,31,2022_CSEO_Dive_31,43375,31_0,31,0,5/30/2022,150,12:02:55 PM,427438.69,6360389.92,338,-1.76,1.27,427439.98,6360396.77,149,329,1.16,3.24,-27,
88351,31,2022_CSEO_Dive_31,43376,31_0,31,0,5/30/2022,150,12:02:56 PM,427439,6360390.47,336.9,-2.74,2.92,427439.98,6360396.77,149,329,1.16,3.1,-26,
88352,31,2022_CSEO_Dive_31,43377,31_0,31,0,5/30/2022,150,12:02:57 PM,427438.8,6360390.66,336.5,-2.1,1.73,427440.8,6360401.11,149,330,1.19,2.93,-26,
88353,31,2022_CSEO_Dive_31,43378,31_0,31,0,5/30/2022,150,12:02:58 PM,427438.3,6360390.67,336.2,-1.36,-0.63,427440.8,6360401.11,149,331,1.19,2.99,-28,
88354,31,2022_CSEO_Dive_31,43379,31_0,31,0,5/30/2022,150,12:02:59 PM,427437.9,6360390.86,335.4,-2,-0.18,427440.8,6360401.11,149,332,1.19,2.99,-28,
88355,31,2022_CSEO_Dive_31,43380,31_0,31,0,5/30/2022,150,12:03:00 PM,427438.01,6360391.42,334.4,-2.47,3.33,427441.16,6360401.53,146.1,332,4.15,2.99,-28,
88356,31,2022_CSEO_Dive_31,43381,31_0,31,0,5/30/2022,150,12:03:01 PM,427438.42,6360391.97,333.9,-2.17,6.53,427441.16,6360401.53,149,331,4.15,2.99,-28,
88357,31,2022_CSEO_Dive_31,43382,31_0,31,0,5/30/2022,150,12:03:02 PM,427438.53,6360392.34,333,-2,5.47,427440.94,6360405.7,146.9,330,3.01,3.07,-27,
88358,31,2022_CSEO_Dive_31,43383,31_0,31,0,5/30/2022,150,12:03:03 PM,427438.14,6360392.71,332.9,-1.47,0.38,427440.94,6360405.7,149,331,3.01,3.1,-28,
88359,31,2022_CSEO_Dive_31,43384,31_0,31,0,5/30/2022,150,12:03:04 PM,427437.64,6360392.91,333.1,-1.92,-3.64,427440.94,6360405.7,149,331,3.01,3.16,-28,
88360,31,2022_CSEO_Dive_31,43385,31_0,31,0,5/30/2022,150,12:03:05 PM,427437.64,6360393.28,332.5,-1.95,-2.65,427441.34,6360404.04,146.5,331,4.19,3.27,-28,
88361,31,2022_CSEO_Dive_31,43386,31_0,31,0,5/30/2022,150,12:03:06 PM,427437.75,6360393.83,331.8,-1.97,1.17,427441.34,6360404.04,149,330,4.19,3.24,-28,
88362,31,2022_CSEO_Dive_31,43387,31_0,31,0,5/30/2022,150,12:03:07 PM,427437.66,6360394.39,330.9,-1.77,4.36,427441.34,6360404.04,149,330,4.19,3.36,-28,
88363,31,2022_CSEO_Dive_31,43388,31_0,31,0,5/30/2022,150,12:03:08 PM,427437.37,6360394.58,331.7,-0.48,5.25,427440.82,6360406.91,149,330,359.49,3.36,-27,
88364,31,2022_CSEO_Dive_31,43389,31_0,31,0,5/30/2022,150,12:03:09 PM,427437.17,6360394.96,332.1,-1.56,4.19,427440.82,6360406.91,149,331,359.49,3.41,-28,
88365,31,2022_CSEO_Dive_31,43390,31_0,31,0,5/30/2022,150,12:03:10 PM,427436.88,6360395.52,331.1,-4.41,1.77,427440.82,6360406.91,149,330,359.49,3.33,-28,
88366,31,2022_CSEO_Dive_31,43391,31_0,31,0,5/30/2022,150,12:03:11 PM,427436.49,6360395.71,331,-2.68,-0.83,427440.43,6360407.72,147.3,330,358.42,3.33,-28,
88367,31,2022_CSEO_Dive_31,43392,31_0,31,0,5/30/2022,150,12:03:12 PM,427436.29,6360396.09,331.3,0.35,-0.86,427440.43,6360407.72,149,329,358.42,3.22,-28,
88368,31,2022_CSEO_Dive_31,43393,31_0,31,0,5/30/2022,150,12:03:13 PM,427436.3,6360396.83,331.4,-0.39,1.42,427440.43,6360407.72,149,330,358.42,3.33,-28,
88369,31,2022_CSEO_Dive_31,43394,31_0,31,0,5/30/2022,150,12:03:14 PM,427436.31,6360397.39,331.4,-2.05,3.43,427441.04,6360409.15,149,329,0.74,3.44,-28,
88370,31,2022_CSEO_Dive_31,43395,31_0,31,0,5/30/2022,150,12:03:15 PM,427436.12,6360397.57,331.6,-1.45,3.39,427441.04,6360409.15,149,329,0.74,3.3,-27,
88371,31,2022_CSEO_Dive_31,43396,31_0,31,0,5/30/2022,150,12:03:16 PM,427435.82,6360397.58,331.6,-1.56,1.68,427440.84,6360411.07,146.7,330,359.35,3.24,-28,
88372,31,2022_CSEO_Dive_31,43397,31_0,31,0,5/30/2022,150,12:03:17 PM,427435.32,6360397.77,331.4,-2.96,0.12,427440.84,6360411.07,149,330,359.35,3.13,-30,
88373,31,2022_CSEO_Dive_31,43398,31_0,31,0,5/30/2022,150,12:03:18 PM,427435.12,6360397.96,331.5,-1.87,0.83,427440.84,6360411.07,149,330,359.35,3.1,-29,
88374,31,2022_CSEO_Dive_31,43399,31_0,31,0,5/30/2022,150,12:03:19 PM,427435.23,6360398.33,331.5,-0.76,2.71,427440.84,6360411.07,149,329,359.35,2.9,-28,
88375,31,2022_CSEO_Dive_31,43400,31_0,31,0,5/30/2022,150,12:03:20 PM,427435.13,6360398.71,331.8,-1.91,3.81,427440.62,6360412.36,149,330,2.34,2.71,-29,
88376,31,2022_CSEO_Dive_31,43401,31_0,31,0,5/30/2022,150,12:03:21 PM,427434.94,6360399.08,332.2,-1.5,3.21,427440.62,6360412.36,149,330,2.34,2.9,-29,
88377,31,2022_CSEO_Dive_31,43402,31_0,31,0,5/30/2022,150,12:03:22 PM,427434.74,6360399.27,332.6,-0.58,1.32,427440.62,6360412.36,149,330,2.34,2.9,-29,
88378,31,2022_CSEO_Dive_31,43403,31_0,31,0,5/30/2022,150,12:03:23 PM,427434.25,6360399.65,332.5,-2,-0.53,427440.56,6360413.99,147.1,329,358.93,2.88,-29,
88379,31,2022_CSEO_Dive_31,43404,31_0,31,0,5/30/2022,150,12:03:24 PM,427433.96,6360400.21,332.4,-3.26,0.13,427440.56,6360413.99,149,328,358.93,2.9,-30,
88380,31,2022_CSEO_Dive_31,43405,31_0,31,0,5/30/2022,150,12:03:25 PM,427433.87,6360400.58,333.2,-1.21,2.83,427440.56,6360413.99,149,328,358.93,2.79,-30,
88381,31,2022_CSEO_Dive_31,43406,31_0,31,0,5/30/2022,150,12:03:26 PM,427433.98,6360401.32,333.4,0.48,4.98,427440.34,6360415.38,150,328,356.59,2.76,-32,
88382,31,2022_CSEO_Dive_31,43407,31_0,31,0,5/30/2022,150,12:03:27 PM,427433.58,6360401.7,333.6,-0.78,3.64,427440.34,6360415.38,150,328,356.59,2.74,-30,
88383,31,2022_CSEO_Dive_31,43408,31_0,31,0,5/30/2022,150,12:03:28 PM,427432.89,6360401.9,334.6,-1.77,0.22,427440.15,6360416.32,146.9,328,355.73,2.59,-30,
88384,31,2022_CSEO_Dive_31,43409,31_0,31,0,5/30/2022,150,12:03:29 PM,427432.39,6360402.09,335.3,-1.82,-1.48,427440.15,6360416.32,150,328,355.73,2.68,-30,
88385,31,2022_CSEO_Dive_31,43410,31_0,31,0,5/30/2022,150,12:03:30 PM,427432.19,6360402.28,336,-1.26,0.27,427440.15,6360416.32,150,329,355.73,2.71,-29,
88386,31,2022_CSEO_Dive_31,43411,31_0,31,0,5/30/2022,150,12:03:31 PM,427432.2,6360402.65,336,-2.05,3.57,427440.15,6360416.32,150,327,355.73,2.76,-29,
88387,31,2022_CSEO_Dive_31,43412,31_0,31,0,5/30/2022,150,12:03:32 PM,427432.2,6360403.03,336.1,-1.63,5.69,427440.15,6360416.32,150,327,355.73,2.96,-28,
88388,31,2022_CSEO_Dive_31,43413,31_0,31,0,5/30/2022,150,12:03:33 PM,427432.01,6360403.21,336.9,0.53,4.61,427440.15,6360416.32,150,327,355.73,2.96,-28,
88389,31,2022_CSEO_Dive_31,43414,31_0,31,0,5/30/2022,150,12:03:34 PM,427431.51,6360403.41,338.1,-1.07,1.4,427440.15,6360416.32,150,327,355.73,2.93,-28,
88390,31,2022_CSEO_Dive_31,43415,31_0,31,0,5/30/2022,150,12:03:35 PM,427431.02,6360403.79,338.2,-3.98,-1.01,427440.15,6360416.32,150,328,355.73,2.71,-28,
88391,31,2022_CSEO_Dive_31,43416,31_0,31,0,5/30/2022,150,12:03:36 PM,427430.92,6360404.16,338.9,-1.57,0.01,427439.3,6360419.99,147.4,328,352.71,2.99,-28,
88392,31,2022_CSEO_Dive_31,43417,31_0,31,0,5/30/2022,150,12:03:37 PM,427431.33,6360404.71,340,1.01,3.54,427439.3,6360419.99,150,327,352.71,2.99,-27,
88393,31,2022_CSEO_Dive_31,43418,31_0,31,0,5/30/2022,150,12:03:38 PM,427431.34,6360405.08,340.9,-0.35,5.23,427439.3,6360419.99,150,326,352.71,3.05,-28,
88394,31,2022_CSEO_Dive_31,43419,31_0,31,0,5/30/2022,150,12:03:39 PM,427430.84,6360405.46,341.9,-1.86,2.94,427439.3,6360419.99,150,327,352.71,3.02,-27,
88395,31,2022_CSEO_Dive_31,43420,31_0,31,0,5/30/2022,150,12:03:40 PM,427430.24,6360405.47,343.1,-1.21,0.31,427440,6360422.68,150,328,357,2.96,-26,
88396,31,2022_CSEO_Dive_31,43421,31_0,31,0,5/30/2022,150,12:03:41 PM,427429.85,6360405.67,343.5,-0.91,0.08,427440,6360422.68,150,329,357,2.79,-27,
88397,31,2022_CSEO_Dive_31,43422,31_0,31,0,5/30/2022,150,12:03:42 PM,427429.85,6360406.04,343.6,-0.99,2,427440,6360422.68,150,329,357,3.22,-24,
88398,31,2022_CSEO_Dive_31,43423,31_0,31,0,5/30/2022,150,12:03:43 PM,427429.96,6360406.41,344.8,-1.05,4.46,427440,6360422.68,150,329,357,3.36,-24,
88399,31,2022_CSEO_Dive_31,43424,31_0,31,0,5/30/2022,150,12:03:44 PM,427430.07,6360406.78,345.8,-0.7,5.21,427437.95,6360426.67,147.3,329,352.55,3.36,-24,
88400,31,2022_CSEO_Dive_31,43425,31_0,31,0,5/30/2022,150,12:03:45 PM,427429.87,6360406.96,346.4,0.29,3.11,427437.95,6360426.67,150,329,352.55,3.47,-25,
88401,31,2022_CSEO_Dive_31,43426,31_0,31,0,5/30/2022,150,12:03:46 PM,427429.27,6360406.98,347.6,0.51,-0.26,427437.95,6360426.67,149,328,352.55,3.27,-25,
88402,31,2022_CSEO_Dive_31,43427,31_0,31,0,5/30/2022,150,12:03:47 PM,427428.77,6360407.36,348.5,-1.58,-1.5,427440.26,6360424.53,146.5,328,357.07,3.24,-26,
88403,31,2022_CSEO_Dive_31,43428,31_0,31,0,5/30/2022,150,12:03:48 PM,427428.58,6360407.54,349.8,-1.97,0.43,427440.26,6360424.53,150,329,357.07,3.13,-27,
88404,31,2022_CSEO_Dive_31,43429,31_0,31,0,5/30/2022,150,12:03:49 PM,427428.68,6360407.91,350.4,-0.97,4.33,427440.26,6360424.53,150,329,357.07,2.93,-28,
88405,31,2022_CSEO_Dive_31,43430,31_0,31,0,5/30/2022,150,12:03:50 PM,427428.69,6360408.28,350.6,-1.13,6.78,427439.6,6360426.05,150,330,355.25,3.05,-28,
88406,31,2022_CSEO_Dive_31,43431,31_0,31,0,5/30/2022,150,12:03:51 PM,427428.6,6360408.84,351.2,-1.61,6.19,427439.6,6360426.05,150,330,355.25,2.9,-28,
88407,31,2022_CSEO_Dive_31,43432,31_0,31,0,5/30/2022,150,12:03:52 PM,427428.41,6360409.4,352.2,-0.98,3.21,427439.6,6360426.05,150,330,355.25,2.76,-28,
88408,31,2022_CSEO_Dive_31,43433,31_0,31,0,5/30/2022,150,12:03:53 PM,427428.02,6360409.97,353.2,0.29,-0.76,427440.12,6360428.16,150,329,358.18,2.74,-28,
88409,31,2022_CSEO_Dive_31,43434,31_0,31,0,5/30/2022,150,12:03:54 PM,427427.42,6360410.35,354,0.08,-2.64,427440.12,6360428.16,150,329,358.18,2.59,-27,
