Filename,Frame,Time (HMS),Period,Period time (HMS),Length (mm),Precision (mm),RMS 1 (mm),RMS 2 (mm),Range (mm),Direction (deg),Horz. Dir. (deg),Vert. Dir. (deg),Mid X (mm),Mid Y (mm),Mid Z (mm),OpCode,Tape Reader,Depth,Comment,Year,Dive No,Transect No,User Def. 4,User Def. 5,User Def. 6,User Def. 7,User Def. 8,Family,Genus,Species,Code,Number,Stage,Activity,Check ID,Comment,Event Time
2013_48_1_SL.avi,9899,16:36.3,,,,36.733,4.182,,4164.374,24.382,,,-1575.209,646.282,-3800.4,1,Jenny Stahl,0,old cameras,2013,48,1,,,,,,rockfish,canary,146,146,3,,,,,
2013_48_1_SL.avi,12358,17:58.3,,,,7.987,2.835,,2108.648,9.635,,,50.61,-372.431,-2074.881,1,Jenny Stahl,0,old cameras,2013,48,1,,,,,,cod,,9991,9991,4,,,,,
2013_48_1_SL.avi,13276,18:29.0,,,,13.151,10.418,,2723.681,10.004,,,360.616,-336.227,-2678.683,1,Jenny Stahl,0,old cameras,2013,48,1,,,,,,ratfish,ratfish,714,714,5,,,,,
2013_48_1_SL.avi,13276,18:29.0,,,,37.241,6.869,,4343.362,20.084,,,1486.561,-166.828,-4077.634,1,Jenny Stahl,0,old cameras,2013,48,1,,,,,,ratfish,ratfish,714,714,6,,,,,
2013_48_1_SL.avi,15211,19:33.5,,,,17.537,1.111,,2881.021,23.727,,,1159.034,-7.201,-2637.588,1,Jenny Stahl,0,old cameras,2013,48,1,,,,,,ratfish,ratfish,714,714,7,,,,,
2013_48_1_SL.avi,16635,20:21.1,,,,17.515,0.865,,2903.253,22.647,,,-1114.861,-112.239,-2678.314,1,Jenny Stahl,0,old cameras,2013,48,1,,,,,,ratfish,ratfish,714,714,8,,,,,
2013_48_1_SL.avi,17575,20:52.4,,,,41.682,11.243,,5196.131,6.772,,,193.036,524.003,-5166.037,1,Jenny Stahl,0,old cameras,2013,48,1,,,,,,ratfish,ratfish,714,714,9,,,,,
2013_48_1_SL.avi,18097,21:09.8,,,,15.9,3.086,,2974.175,13.051,,,660.671,88.387,-2898.52,1,Jenny Stahl,0,old cameras,2013,48,1,,,,,,ratfish,ratfish,714,714,10,,,,,
2013_48_1_SL.avi,18965,21:38.8,,,,17.502,0.628,,3014.973,16.889,,,-854.515,-224.468,-2882.617,1,Jenny Stahl,0,old cameras,2013,48,1,,,,,,rockfish,rosethorn,150,150,11,,,,,
2013_48_1_SL.avi,23326,24:04.3,,,,24.103,2.114,,3333.018,25.402,,,1380.24,339.469,-3014.748,1,Jenny Stahl,0,old cameras,2013,48,1,,,,,,rockfish,canary,146,146,12,,,,,
2013_48_1_SL.avi,24239,24:34.8,,,,23.145,2.465,,3738.765,10.038,,,-293.453,540.782,-3687.791,1,Jenny Stahl,0,old cameras,2013,48,1,,,,,,rockfish,silvergray,157,157,13,,,,,
2013_48_1_SL.avi,42399,34:40.7,,,,34.162,10.51,,4103.604,22.394,,,1553.41,133.961,-3795.858,1,Jenny Stahl,0,old cameras,2013,48,1,,,,,,cod,,9991,9991,14,,,,,
2013_48_1_SL.avi,44632,35:55.2,,,,12.781,0.26,,2714.228,8.693,,,387.998,-163.151,-2681.394,1,Jenny Stahl,0,old cameras,2013,48,1,,,,,,cod,,9991,9991,15,,,,,
2013_48_1_SL.avi,45552,36:25.9,,,,2.883,1.414,,1175.989,8.921,,,-23.191,-193.817,-1159.676,1,Jenny Stahl,0,old cameras,2013,48,1,,,,,,ratfish,ratfish,714,714,16,,,,,
2013_48_1_SL.avi,46920,37:11.6,,,,25.816,0.33,,3476.076,24.623,,,-1431.437,-255.636,-3157.331,1,Jenny Stahl,0,old cameras,2013,48,1,,,,,,ratfish,ratfish,714,714,17,,,,,
2013_48_1_SL.avi,48640,38:09.0,,,,32.126,0.979,,3969.573,23.216,,,-1557.092,114.738,-3649.632,1,Jenny Stahl,0,old cameras,2013,48,1,,,,,,ratfish,ratfish,714,714,18,,,,,
2013_48_1_SL.avi,52516,40:18.3,,,,21.379,1.159,,3056.636,27.356,,,1240.697,-688.631,-2707.302,1,Jenny Stahl,0,old cameras,2013,48,1,,,,,,rockfish,rosethorn,150,150,19,,,,,
2013_48_1_SL.avi,55624,42:02.0,,,,26.177,10.309,,3983.21,8.874,,,515.792,290.054,-3939.009,1,Jenny Stahl,0,old cameras,2013,48,1,,,,,,rockfish,,,,22,,,,dusky? Bad lighting to confirm,
2013_48_1_SL.avi,55654,42:03.0,,,,23.512,4.681,,3355.073,23.979,,,-1363.07,-67.772,-3064.957,1,Jenny Stahl,0,old cameras,2013,48,1,,,,,,rockfish,rosethorn,150,150,20,,,,,
2013_48_1_SL.avi,55654,42:03.0,,,,12.038,5.991,,2632.884,9.412,,,-430.576,-30.157,-2597.263,1,Jenny Stahl,0,old cameras,2013,48,1,,,,,,rockfish,,,,21,,,,Dusky? Bad lighting to confirm,
2013_48_1_SL.avi,60130,44:32.3,,,,17.508,7.211,,2929.691,21.104,,,-719.126,-802.207,-2724.41,1,Jenny Stahl,0,old cameras,2013,48,1,,,,,,ratfish,ratfish,714,714,23,,,,,
2013_48_1_SL.avi,60306,44:38.2,,,,32.524,8.97,,4555.446,7.673,,,-134.013,542.896,-4520.994,1,Jenny Stahl,0,old cameras,2013,48,1,,,,,,rockfish,canary,146,146,24,,,,,
2013_48_1_SL.avi,60648,44:49.6,,,,34.803,1.831,,4505.968,12.839,,,-522.996,804.844,-4402.55,1,Jenny Stahl,0,old cameras,2013,48,1,,,,,,rockfish,canary,146,146,25,,,,,
2013_48_1_SL.avi,60648,44:49.6,,,,47.567,6.78,,5329.929,11.106,,,-680.36,710.49,-5238.364,1,Jenny Stahl,0,old cameras,2013,48,1,,,,,,rockfish,canary,146,146,26,,,,,
2013_48_1_SL.avi,60741,44:52.7,,,,34.308,4.079,,4361.905,12.996,,,727.789,-705.031,-4242.578,1,Jenny Stahl,0,old cameras,2013,48,1,,,,,,rockfish,yelloweye,145,145,27,SU,fish moving slowly into frame,,,
2013_48_1_SL.avi,60774,44:53.8,,,,63.404,17.288,,5564.381,23.707,,,2236.836,-17.477,-5094.958,1,Jenny Stahl,0,old cameras,2013,48,1,,,,,,rockfish,canary,146,146,29,,,,,
2013_48_1_SL.avi,60808,44:55.0,,,,14.251,5.616,,2845.842,12.595,,,14.601,-651.296,-2770.274,1,Jenny Stahl,0,old cameras,2013,48,1,,,,,,rockfish,yelloweye,145,145,30,SU,milling/hovering,,No length- bad angle,
2013_48_1_SL.avi,60816,44:55.2,,,603.099,16.86,4.001,2.615,3551.492,17.589,1.045,0.667,689.579,-860.012,-3376.086,1,Jenny Stahl,0,old cameras,2013,48,1,,,,,,rockfish,yelloweye,145,145,27,SU,,,,
2013_48_1_SL.avi,60860,44:56.7,,,,4.88,2.36,,1523.59,17.811,,,-465.173,-44.266,-1450.166,1,Jenny Stahl,0,old cameras,2013,48,1,,,,,,rockfish,canary,146,146,31,,,,,
2013_48_1_SL.avi,60873,44:57.1,,,,36.637,10.615,,4521.963,13.776,,,1064.434,-211.854,-4389.789,1,Jenny Stahl,0,old cameras,2013,48,1,,,,,,rockfish,canary,146,146,28,,,,,
2013_48_1_SL.avi,61330,45:12.4,,,,47.322,3.811,,4678.701,25.658,,,1468.035,-1443.015,-4201.526,1,Jenny Stahl,0,old cameras,2013,48,1,,,,,,rockfish,canary,146,146,32,,,,,
2013_48_1_SL.avi,61493,45:17.8,,,,12.393,4.019,,2340.059,27.937,,,-873.681,-685.242,-2059.854,1,Jenny Stahl,0,old cameras,2013,48,1,,,,,,rockfish,silvergray,157,157,34,,,,,
2013_48_1_SL.avi,61498,45:18.0,,,,25.104,1.416,,3550.308,19.817,,,-1183.031,-258.923,-3337.376,1,Jenny Stahl,0,old cameras,2013,48,1,,,,,,rockfish,canary,146,146,33,,,,,
2013_48_1_SL.avi,72480,51:24.4,,,,23.915,3.09,,3509.386,17.327,,,755.412,-759.645,-3341.868,1,Jenny Stahl,0,old cameras,2013,48,1,,,,,,rockfish,rosethorn,150,150,35,,,,,
2013_48_1_SL.avi,74222,52:22.5,,,,46.826,2.313,,5479.065,5.296,,,-442.052,-306.515,-5452.595,1,Jenny Stahl,0,old cameras,2013,48,1,,,,,,rockfish,yelloweye,145,145,36,AD,milling,,,
2013_48_1_SL.avi,74413,52:28.9,,,477.547,14.682,3.869,0.635,3576.823,12.724,1.069,32.003,-740.317,230.542,-3491.768,1,Jenny Stahl,0,old cameras,2013,48,1,,,,,,rockfish,yelloweye,145,145,36,AD,,,,
2013_48_1_SL.avi,80503,55:52.1,,,,3.498,0.334,,1255.095,18.612,,,383.418,-129.224,-1188.089,1,Jenny Stahl,0,old cameras,2013,48,1,,,,,,shrimp,,10042,10042,37,,,,Pandalus hypsinotus,
2013_48_1_SL.avi,80730,55:59.7,,,,12.827,5.787,,2663.551,12.466,,,574.495,-5.897,-2600.851,1,Jenny Stahl,0,old cameras,2013,48,1,,,,,,ratfish,ratfish,714,714,38,,,,,
2013_48_1_SL.avi,81471,56:24.4,,,450.762,17.218,2.943,0.811,1851.91,18.852,58.754,14.715,-567.168,-210.281,-1750.335,1,Jenny Stahl,0,old cameras,2013,48,1,,,,,,halibut,halibut,200,200,39,,,,High Horiz OK cause flatfish,
2013_48_1_SL.avi,81507,56:25.6,,,,6.474,2.371,,1736.715,20.41,,,-548.52,-274.902,-1624.726,1,Jenny Stahl,0,old cameras,2013,48,1,,,,,,halibut,halibut,200,200,39,,,,,
2013_51_1_SL.avi,118,54:54.9,,,,10.839,10.595,,2190.144,25.375,,,834.529,-451.521,-1973.935,1,Jenny Stahl,0,old cameras,2013,51,1,,,,,,rockfish,rosethorn,150,150,1,,,,,
2013_51_1_SL.avi,136,54:55.5,,,,28.779,24.712,,3571.065,28.035,,,1603.855,459.52,-3157.371,1,Jenny Stahl,0,old cameras,2013,51,1,,,,,,greenling,lingcod,130,130,2,,,,No length-can't see well,
2013_51_1_SL.avi,258,54:59.6,,,,15.91,9.476,,2634.75,28.334,,,1118.033,534.218,-2325.193,1,Jenny Stahl,0,old cameras,2013,51,1,,,,,,rockfish,,10024,10024,3,,,,Maybe Ye before start transect,
2013_51_1_SL.avi,839,55:19.0,,,,24.892,25.118,,3504.23,21.804,,,1300.815,8.653,-3253.834,1,Jenny Stahl,0,old cameras,2013,51,1,,,,,,cod,,9991,9991,4,,,,,
2013_51_1_SL.avi,2731,56:22.1,,,,11.688,4.466,,2352.882,20.882,,,758.333,-382.641,-2194.213,1,Jenny Stahl,0,old cameras,2013,51,1,,,,,,ratfish,ratfish,714,714,5,,,,,
2013_51_1_SL.avi,2731,56:22.1,,,,22.061,6.833,,3766.95,4.965,,,-159.926,242.231,-3755.75,1,Jenny Stahl,0,old cameras,2013,51,1,,,,,,rockfish,greenstripe,135,135,6,,,,,
2013_51_1_SL.avi,3286,56:40.6,,,,14.485,1.274,,2543.998,25.28,,,1032.259,-364.275,-2296.447,1,Jenny Stahl,0,old cameras,2013,51,1,,,,,,cod,,9991,9991,7,,,,,
2013_51_1_SL.avi,3349,56:42.7,,,,14.13,6.22,,2661.525,18.431,,,825.357,-192.042,-2523.018,1,Jenny Stahl,0,old cameras,2013,51,1,,,,,,flatfish,flatfish,10006,10006,8,,,,halibut? Hard to see,
2013_51_1_SL.avi,7411,58:58.3,,,,3.853,3.99,,1386.143,11.407,,,-98.875,-270.836,-1355.826,1,Jenny Stahl,0,old cameras,2013,51,1,,,,,,cod,,9991,9991,9,,,,,
2013_51_1_SL.avi,8815,59:45.1,,,,119.001,8.463,,7472.016,25.322,,,-2890.47,1287.834,-6768.876,1,Jenny Stahl,0,old cameras,2013,51,1,,,,,,cod,,9991,9991,10,,,,,
2013_51_1_SL.avi,9575,00:10.5,,,,6.925,1.333,,1896.36,13.684,,,-269.931,-378.837,-1838.424,1,Jenny Stahl,0,old cameras,2013,51,1,,,,,,flatfish,Dover sole,124,124,11,,,,,
2013_51_1_SL.avi,12644,01:52.9,,,,7.513,8.269,,2054.772,7.393,,,122.723,-256.901,-2034.952,1,Jenny Stahl,0,old cameras,2013,51,1,,,,,,ratfish,ratfish,714,714,12,,,,,
2013_51_1_SL.avi,12803,01:58.2,,,254.558,4.456,7.41,1.987,1717.158,13.945,9.364,20.952,203.46,-378.887,-1662.432,1,Jenny Stahl,0,old cameras,2013,51,1,,,,,,halibut,halibut,200,200,13,,,,,
2013_51_1_SL.avi,12824,01:58.9,,,,6.043,7.311,,1666.255,21.32,,,482.828,-383.164,-1548.053,1,Jenny Stahl,0,old cameras,2013,51,1,,,,,,halibut,halibut,200,200,13,,,,,
2013_51_1_SL.avi,16456,04:00.1,,,,7.236,2.446,,2052.399,2.715,,,36.036,-113.158,-2048.961,1,Jenny Stahl,0,old cameras,2013,51,1,,,,,,ratfish,ratfish,714,714,14,,,,,
2013_51_1_SL.avi,17279,04:27.5,,,,6.193,1.611,,1661.682,24.942,,,506.035,-501.481,-1501.211,1,Jenny Stahl,0,old cameras,2013,51,1,,,,,,cod,,9991,9991,15,,,,,
2013_51_1_SL.avi,25142,08:49.9,,,,11.633,9.667,,2416.812,17.995,,,737.938,-139.307,-2297.176,1,Jenny Stahl,0,old cameras,2013,51,1,,,,,,rockfish,greenstripe,135,135,16,,,,greenstriped? moves fast,
2013_51_1_SL.avi,27150,09:56.9,,,,10.078,3.455,,2181.667,20.736,,,679.248,-390.56,-2036.113,1,Jenny Stahl,0,old cameras,2013,51,1,,,,,,ratfish,ratfish,714,714,17,,,,,
2013_51_1_SL.avi,28737,10:49.9,,,,7.591,10.147,,1967.132,15.414,,,-351.351,-408.329,-1891.938,1,Jenny Stahl,0,old cameras,2013,51,1,,,,,,ratfish,ratfish,714,714,18,,,,,
2013_51_1_SL.avi,29979,11:31.3,,,,27.49,6.786,,4252.006,3.308,,,-219.603,62.092,-4245.878,1,Jenny Stahl,0,old cameras,2013,51,1,,,,,,ratfish,ratfish,714,714,19,,,,,
2013_51_1_SL.avi,31672,12:27.8,,,,25.038,7.106,,3432.242,24.196,,,1402.35,-146.16,-3129.271,1,Jenny Stahl,0,old cameras,2013,51,1,,,,,,cod,,9991,9991,20,,,,,
2013_51_1_SL.avi,31738,12:30.0,,,,11.968,8.059,,2462.89,17.021,,,694.491,-219.697,-2352.71,1,Jenny Stahl,0,old cameras,2013,51,1,,,,,,rockfish,greenstripe,135,135,21,,,,,
2013_51_1_SL.avi,36299,15:02.2,,,,25.138,3.858,,4011.85,5.836,,,179.249,321.916,-3994.894,1,Jenny Stahl,0,old cameras,2013,51,1,,,,,,ratfish,ratfish,714,714,22,,,,,
2013_51_1_SL.avi,38236,16:06.8,,,,8.837,1.087,,2101.856,17.528,,,-626.049,-115.918,-2003.103,1,Jenny Stahl,0,old cameras,2013,51,1,,,,,,ratfish,ratfish,714,714,23,,,,,
2013_51_1_SL.avi,46466,20:41.4,,,,92.927,3.634,,6959.714,18.542,,,2001.847,870.224,-6608.55,1,Jenny Stahl,0,old cameras,2013,51,1,,,,,,ratfish,ratfish,714,714,24,,,,,
2013_51_1_SL.avi,46854,20:54.4,,,,10.631,0.592,,2514.623,5.323,,,-40.817,-257.565,-2501.065,1,Jenny Stahl,0,old cameras,2013,51,1,,,,,,rockfish,silvergray,157,157,25,,,,,
2013_51_1_SL.avi,47432,21:13.6,,,,12.742,6.161,,2403.954,24.197,,,947.296,-295.539,-2189.584,1,Jenny Stahl,0,old cameras,2013,51,1,,,,,,rockfish,rosethorn,150,150,26,,,,,
2013_51_1_SL.avi,52768,24:11.7,,,,8.546,2.005,,1952.368,25.301,,,650.237,-542.508,-1759.153,1,Jenny Stahl,0,old cameras,2013,51,1,,,,,,ratfish,ratfish,714,714,27,,,,,
2013_51_1_SL.avi,53839,24:47.4,,,,13.976,4.892,,2815.432,10.759,,,236.213,-500.313,-2760.534,1,Jenny Stahl,0,old cameras,2013,51,1,,,,,,cod,,9991,9991,28,,,,,
2013_51_1_SL.avi,54318,25:03.4,,,,11.27,1.358,,2468.639,13.908,,,-278.576,-550.571,-2390.282,1,Jenny Stahl,0,old cameras,2013,51,1,,,,,,ratfish,ratfish,714,714,29,,,,,
2013_51_1_SL.avi,57057,26:34.8,,,,19.786,3.312,,3176.803,18.798,,,1021.86,-94.127,-3006.497,1,Jenny Stahl,0,old cameras,2013,51,1,,,,,,rockfish,greenstripe,135,135,30,,,,,
2013_51_1_SL.avi,57477,26:48.8,,,,25.595,1.443,,3528.861,22.777,,,1364.63,28.725,-3254.2,1,Jenny Stahl,0,old cameras,2013,51,1,,,,,,ratfish,ratfish,714,714,31,,,,,
2013_51_1_SL.avi,57549,26:51.2,,,,10.016,0.508,,2144.838,23.422,,,-702.444,-505.065,-1962.603,1,Jenny Stahl,0,old cameras,2013,51,1,,,,,,cod,,9991,9991,32,,,,,
2013_52_1_SL.avi,42736,00:56.0,,,,42.985,1.309,,4925.552,12.361,,,715.374,-828.221,-4802.432,1,Jenny,0,old cameras,2013,52,1,,,,,,rockfish,yelloweye,145,145,1,AD,milling/hovering,,,
2013_52_1_SL.avi,43210,01:11.8,,,,90.613,0.931,,7460.052,8.726,,,1102.758,-336.676,-7370.411,1,Jenny,0,old cameras,2013,52,1,,,,,,rockfish,yelloweye,145,145,2,AD,milling/hovering,,No length-too blurry,
2013_57_1_SL.avi,1452,0.8075,,,,13.155,5.988,,2664.994,12.855,,,469.975,-390.469,-2594.003,1,Jenny Stahl,0,"old cameras, time stamp bad on SL, enter Horita time",2013,57,1,,,,,,halibut,halibut,200,200,1,,,,,13:25:44
2013_57_1_SL.avi,1459,0.8114,,,454.715,12.708,7.414,4.07,2476.497,18.626,11.041,4.51,657.608,-465.685,-2341.736,1,Jenny Stahl,0,"old cameras, time stamp bad on SL, enter Horita time",2013,57,1,,,,,,halibut,halibut,200,200,1,,,,,13:25:45
2013_57_1_SL.avi,2729,1.5176,,,,19.113,5.965,,3382.497,7.526,,,-338.828,-322.811,-3349.966,1,Jenny Stahl,0,"old cameras, time stamp bad on SL, enter Horita time",2013,57,1,,,,,,rockfish,silvergray,157,157,2,,,,,13:26:27
2013_57_1_SL.avi,2729,1.5176,,,,33.042,1.486,,4594.526,5.94,,,454.694,87.981,-4571.125,1,Jenny Stahl,0,"old cameras, time stamp bad on SL, enter Horita time",2013,57,1,,,,,,rockfish,silvergray,157,157,3,,,,,13:26:27
2013_57_1_SL.avi,3043,1.6922,,,,14.773,7.945,,2908.117,10.153,,,-497.54,-155.324,-2861.026,1,Jenny Stahl,0,"old cameras, time stamp bad on SL, enter Horita time",2013,57,1,,,,,,rockfish,,,,4,,,,blue?,13:26:37
2013_57_1_SL.avi,4227,2.3507,,,,11.471,1.659,,2640.942,4.403,,,199.625,6.129,-2633.379,1,Jenny Stahl,0,"old cameras, time stamp bad on SL, enter Horita time",2013,57,1,,,,,,rockfish,sharpchin,166,166,5,,,,,13:27:17
2013_57_1_SL.avi,4227,2.3507,,,,15.842,3.486,,2920.794,14.533,,,728.078,-115.808,-2826.221,1,Jenny Stahl,0,"old cameras, time stamp bad on SL, enter Horita time",2013,57,1,,,,,,rockfish,silvergray,157,157,34,,,,,13:27:17
2013_57_1_SL.avi,5157,2.8679,,,,73.089,2.84,,5916.633,24.561,,,2422.557,363.82,-5385.666,1,Jenny Stahl,0,"old cameras, time stamp bad on SL, enter Horita time",2013,57,1,,,,,,rockfish,silvergray,157,157,7,,,,,13:27:48
2013_57_1_SL.avi,12492,6.9469,,,,10.577,1.049,,2436.365,10.111,,,207.125,-400.922,-2394.209,1,Jenny Stahl,0,"old cameras, time stamp bad on SL, enter Horita time",2013,57,1,,,,,,rockfish,rosethorn,150,150,8,,,,,13:31:53
2013_57_1_SL.avi,15249,8.4801,,,,11.223,2.879,,2466.399,12.326,,,-411.708,-355.058,-2405.733,1,Jenny Stahl,0,"old cameras, time stamp bad on SL, enter Horita time",2013,57,1,,,,,,rockfish,redstripe,158,158,9,,,,,13:33:25
2013_57_1_SL.avi,15574,8.6609,,,,15.901,5.82,,3039.683,8.857,,,295.463,-396.411,-2999.205,1,Jenny Stahl,0,"old cameras, time stamp bad on SL, enter Horita time",2013,57,1,,,,,,rockfish,redstripe,158,158,10,,,,,13:33:35
2013_57_1_SL.avi,21403,11.9024,,,,7.227,5.526,,1987.484,9.318,,,205.102,-269.83,-1958.371,1,Jenny Stahl,0,"old cameras, time stamp bad on SL, enter Horita time",2013,57,1,,,,,,ratfish,ratfish,714,714,11,,,,,13:36:50
2013_57_1_SL.avi,29182,16.2284,,,,9.523,4.134,,2122.137,21.275,,,577.955,-530.835,-1971.711,1,Jenny Stahl,0,"old cameras, time stamp bad on SL, enter Horita time",2013,57,1,,,,,,ratfish,ratfish,714,714,14,,,,,13:41:10
2013_57_1_SL.avi,30761,17.1065,,,,13.93,8.966,,2870.254,7.911,,,-392.361,-77.761,-2842.246,1,Jenny Stahl,0,"old cameras, time stamp bad on SL, enter Horita time",2013,57,1,,,,,,ratfish,ratfish,714,714,15,,,,,13:42:02
2013_57_1_SL.avi,30779,17.1165,,,,8.13,1.145,,1911.703,23.492,,,700.392,-319.778,-1749.801,1,Jenny Stahl,0,"old cameras, time stamp bad on SL, enter Horita time",2013,57,1,,,,,,ratfish,ratfish,714,714,16,,,,,13:42:03
2013_57_1_SL.avi,37687,20.9581,,,,10.31,0.525,,2501.065,2.541,,,69.271,-114.428,-2497.486,1,Jenny Stahl,0,"old cameras, time stamp bad on SL, enter Horita time",2013,57,1,,,,,,ratfish,ratfish,714,714,17,,,,,13:45:53
2013_57_1_SL.avi,39240,21.8218,,,,11.386,4.919,,2471.112,14.022,,,598.73,-29.354,-2397.302,1,Jenny Stahl,0,"old cameras, time stamp bad on SL, enter Horita time",2013,57,1,,,,,,ratfish,ratfish,714,714,18,,,,,13:46:45
2013_57_1_SL.avi,40330,22.4279,,,,14.459,3.375,,3031.07,1.32,,,-63.063,-3.812,-3030.411,1,Jenny Stahl,0,"old cameras, time stamp bad on SL, enter Horita time",2013,57,1,,,,,,ratfish,ratfish,714,714,19,,,,,13:47:22
2013_57_1_SL.avi,41222,22.924,,,,5.025,2.426,,1583.827,13.664,,,277.245,-268.361,-1536.107,1,Jenny Stahl,0,"old cameras, time stamp bad on SL, enter Horita time",2013,57,1,,,,,,ratfish,ratfish,714,714,20,,,,,13:47:51
2013_57_1_SL.avi,45746,25.4398,,,,13.901,3.187,,2591.665,21.537,,,-945.114,-136.066,-2409.351,1,Jenny Stahl,0,"old cameras, time stamp bad on SL, enter Horita time",2013,57,1,,,,,,ratfish,ratfish,714,714,21,,,,,13:50:22
2013_57_1_SL.avi,47885,26.6293,,,,72.365,12.214,,5893.133,24.559,,,2419.034,324.412,-5363.959,1,Jenny Stahl,0,"old cameras, time stamp bad on SL, enter Horita time",2013,57,1,,,,,,cod,,9991,9991,22,,,,,13:51:34
2013_57_1_SL.avi,51027,28.3766,,,,6.544,0.342,,1847.349,12.666,,,244.463,-343.045,-1798.682,1,Jenny Stahl,0,"old cameras, time stamp bad on SL, enter Horita time",2013,57,1,,,,,,rockfish,greenstripe,135,135,23,,,,,13:53:18
2013_57_1_SL.avi,57261,31.8434,,,,15.169,2.552,,2924.21,12.243,,,-234.053,-606.067,-2851.123,1,Jenny Stahl,0,"old cameras, time stamp bad on SL, enter Horita time",2013,57,1,,,,,,rockfish,rosethorn,150,150,24,,,,,13:56:46
2013_57_1_SL.avi,61033,33.9411,,,,18.632,0.658,,2971.535,22.046,,,-995.64,-533.41,-2748.49,1,Jenny Stahl,0,"old cameras, time stamp bad on SL, enter Horita time",2013,57,1,,,,,,rockfish,rosethorn,150,150,25,,,,,13:58:52
2013_57_1_SL.avi,63527,35.328,,,,10.732,0.66,,2375.859,14.114,,,-480.162,-349.891,-2300.376,1,Jenny Stahl,0,"old cameras, time stamp bad on SL, enter Horita time",2013,57,1,,,,,,ratfish,ratfish,714,714,26,,,,,14:00:16
2013_57_1_SL.avi,63990,35.5855,,,,21.543,1.888,,3250.131,21.245,,,-1163.25,-217.866,-3027.001,1,Jenny Stahl,0,"old cameras, time stamp bad on SL, enter Horita time",2013,57,1,,,,,,rockfish,rosethorn,150,150,27,,,,,14:00:31
2013_57_1_SL.avi,67643,37.6169,,,,11.562,0.479,,2347.956,21.723,,,866.621,-88.902,-2180.359,1,Jenny Stahl,0,"old cameras, time stamp bad on SL, enter Horita time",2013,57,1,,,,,,ratfish,ratfish,714,714,28,,,,,14:02:33
2013_57_1_SL.avi,67887,37.7526,,,,14.431,6.61,,2631.022,21.704,,,966.767,-137.145,-2443.119,1,Jenny Stahl,0,"old cameras, time stamp bad on SL, enter Horita time",2013,57,1,,,,,,ratfish,ratfish,714,714,29,,,,,14:02:41
2013_57_1_SL.avi,69045,38.3966,,,,5.258,4.048,,1622.138,14.857,,,221.491,-369.517,-1563.884,1,Jenny Stahl,0,"old cameras, time stamp bad on SL, enter Horita time",2013,57,1,,,,,,crab,box crab,900,900,31,,,,,14:03:20
2013_57_1_SL.avi,70353,39.124,,,,8.84,1.949,,2198.485,11.212,,,-234.727,-381.276,-2152.41,1,Jenny Stahl,0,"old cameras, time stamp bad on SL, enter Horita time",2013,57,1,,,,,,ratfish,ratfish,714,714,32,,,,,14:04:03
2013_57_1_SL.avi,70452,39.1791,,,,8.76,6.118,,2105.342,16.278,,,-439.774,-416.002,-2016.434,1,Jenny Stahl,0,"old cameras, time stamp bad on SL, enter Horita time",2013,57,1,,,,,,ratfish,ratfish,714,714,33,,,,,14:04:07
2013_59_1_SL.avi,500,24:12.7,,,,37.976,2.983,,4140.004,27.621,,,1533.125,1113.89,-3680.816,1,Jenny Stahl,0,old cameras,2013,59,1,,,,,,rockfish,yellowtail,155,155,3,,,,,
2013_59_1_SL.avi,1772,24:55.1,,,,81.249,14.57,,6954.44,11.186,,,1345.805,-170.973,-6820.836,1,Jenny Stahl,0,old cameras,2013,59,1,,,,,,coral,red tree coral,10001,10001,2,,,,,
2013_59_1_SL.avi,1793,24:55.8,,,,45.71,12.668,,5064.218,15.085,,,-1290.625,212.717,-4892.376,1,Jenny Stahl,0,old cameras,2013,59,1,,,,,,rockfish,silvergray,157,157,7,,,,,
2013_59_1_SL.avi,1834,24:57.2,,,,60.145,4.25,,5909.919,19.091,,,-176.958,1862.419,-5605.999,1,Jenny Stahl,0,old cameras,2013,59,1,,,,,,rockfish,,10024,10024,8,,,,Yellowtail? Bad visibility,
2013_59_1_SL.avi,1866,24:58.3,,,,27.651,10.192,,3583.459,26.141,,,1046.073,-1218.338,-3203.523,1,Jenny Stahl,0,old cameras,2013,59,1,,,,,,rockfish,silvergray,157,157,5,,,,,
2013_59_1_SL.avi,1879,24:58.7,,,,11.732,5.54,,2698.585,3.585,,,12.153,138.264,-2695.013,1,Jenny Stahl,0,old cameras,2013,59,1,,,,,,rockfish,yellowtail,155,155,4,,,,,
2013_59_1_SL.avi,2024,25:03.5,,,,22.553,10.931,,3594.207,12.277,,,-286.906,-747.497,-3503.892,1,Jenny Stahl,0,old cameras,2013,59,1,,,,,,rockfish,dusky,172,172,6,,,,,
2013_59_1_SL.avi,2055,25:04.6,,,,58.448,9.941,,5268.693,23.996,,,2033.891,620.227,-4820.553,1,Jenny Stahl,0,old cameras,2013,59,1,,,,,,rockfish,,10024,10024,9,,,,Yellowtail? Bad visibility,
2013_59_1_SL.avi,2170,25:08.4,,,,33.519,6.323,,3837.295,31.911,,,-1591.104,1221.678,-3271.196,1,Jenny Stahl,0,old cameras,2013,59,1,,,,,,rockfish,,10024,10024,10,,,,Yellowtail? Bad visibility,
2013_59_1_SL.avi,4853,26:37.9,,,,17.393,3.571,,2954.051,19.956,,,1007.379,10.301,-2776.959,1,Jenny Stahl,0,old cameras,2013,59,1,,,,,,rockfish,silvergray,157,157,11,,,,,
